item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,business-price,"quantity price type","quantity lower bound 1","quantity price 1","quantity lower bound 2","quantity price 2","quantity lower bound 3","quantity price 3","quantity lower bound 4","quantity price 4","quantity lower bound 5","quantity price 5",merchant-shipping-group
"iPhone 5C Case [Rubber] Designer 5C Cases [6 Pack] - Compatible With The Appl...","iPhone 5c case [Rubber] [6 Pack] - Compatible With The Apple iPhone 5C<br />",0710PGCZIAL,CC-IP5C-6PACK-YELLOW,14.99,30,"2015-07-10 11:00:03 PDT",,y,1,,,11,,,,B011CVJDI0,,,1,N,,B011CVJDI0,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Mini Display Port Adapter [HIGH QUALITY] For The Apple Mac Air, Pro, Mini, Ma...","Mini Display Port Adapter [HIGH QUALITY] For The Apple Mac Air, Pro, Mini, Mac HDMI Plug [Mini DisplayPort Display Port DP to HDMI Adapter]<br />",0710PGJ4BVL,CC-MAC-HDMI-ADAPTER-1PK,8.99,2,"2015-07-10 13:23:18 PDT",,y,1,,,11,,,,B011D40402,,,1,N,,B011D40402,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Ferro Rod (Ferrocerium) Fire Starter - Magnesium Fire Starter Survival Kit [F...","Our Quality Magnesium Fire Starters Are What You Need To Start A Fire In An Emergency, Or Outdoors In Harsh Conditions. A Must Have For Camping, Hunting, Scouting, Survival, And Hiking Expeditions. Easily Fits Just About Anywhere So It's Always Available When Needed.",0504QRIEF13,CC-MAG-FIRE-ST-GR-1,6.99,92,"2016-05-04 11:57:54 PDT",,y,5,,,11,,,,B016N5YB5U,,,1,N,,5442782538DB8D15,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Ferro Rod (Ferrocerium) Fire Starter - Magnesium Fire Starter Survival Kit [F...","Our Quality Magnesium Fire Starters Are What You Need To Start A Fire In An Emergency, Or Outdoors In Harsh Conditions. A Must Have For Camping, Hunting, Scouting, Survival, And Hiking Expeditions. Easily Fits Just About Anywhere So It's Always Available When Needed.",0504QRIKTIL,CC-MAG-FIRE-ST-GR-10,29.99,20,"2016-05-04 11:58:37 PDT",,y,5,,,11,,,,B018N4RXRC,,,1,N,,5452DE3580E8657F,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Ferro Rod (Ferrocerium) Fire Starter - Magnesium Fire Starter Survival Kit [F...","Our Quality Magnesium Fire Starters Are What You Need To Start A Fire In An Emergency, Or Outdoors In Harsh Conditions. A Must Have For Camping, Hunting, Scouting, Survival, And Hiking Expeditions. Easily Fits Just About Anywhere So It's Always Available When Needed.",0504QRIHUW9,CC-MAG-FIRE-ST-GR-2,8.99,11,"2016-05-04 11:58:17 PDT",,y,5,,,11,,,,B0180LQW02,,,1,N,,54428C12E9B0EF23,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Ferro Rod (Ferrocerium) Fire Starter - Magnesium Fire Starter Survival Kit [F...","Our Quality Magnesium Fire Starters Are What You Need To Start A Fire In An Emergency, Or Outdoors In Harsh Conditions. A Must Have For Camping, Hunting, Scouting, Survival, And Hiking Expeditions. Easily Fits Just About Anywhere So It's Always Available When Needed.",0504QRIGLUL,CC-MAG-FIRE-ST-GR-5,17.99,17,"2016-05-04 11:58:07 PDT",,y,5,,,11,,,,B0181LCU7U,,,1,N,,54435B460718691C,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Universal Stylus For Apple And Android Devices","Universal Stylus - For The Kindle, iPad, iPod, iPhone, Samsung Galaxy S3 S4 S5 S6, Note 1 2 3 4, HTC ONE, LG G2 G3 G4, Galaxy Tab And More",0710PGGDAFR,CC-STYLUS-S1-BLACK,3.49,97,"2015-07-10 12:33:38 PDT",,y,5,,,11,,,,B011D1XD2G,,,1,N,,55699F32B4971225,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Universal Stylus - For The Kindle, iPad, iPod, iPhone, Samsung Galaxy S3 S4 S...","Universal Stylus - For The Kindle, iPad, iPod, iPhone, Samsung Galaxy S3 S4 S5 S6, Note 1 2 3 4, HTC ONE, LG G2 G3 G4, Galaxy Tab And More<br />",0710PGGD6I3,CC-STYLUS-S1-RED,3.49,75,"2015-07-10 12:33:35 PDT",,y,1,,,11,,,,B011D1X96Q,,,1,N,,B011D1X96Q,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Universal Stylus - For The Kindle, iPad, iPod, iPhone, Samsung Galaxy S3 S4 S...","Universal Stylus - For The Kindle, iPad, iPod, iPhone, Samsung Galaxy S3 S4 S5 S6, Note 1 2 3 4, HTC ONE, LG G2 G3 G4, Galaxy Tab And More<br />",0710PGGCQ2F,CC-STYLUS-S1-SILVER,3.49,86,"2015-07-10 12:33:33 PDT",,y,1,,,11,,,,B011D1X5BA,,,1,N,,B011D1X5BA,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6S Plus Case [HEAVY DUTY] iPhone 6S+ (5.5 Inch) [Timeless Series] 2 in...","iPhone 6/6S Plus Case [HEAVY DUTY] Dragon Box 2 in 1 Case With Screen Protector &amp; Holster  <br>",0806PB9B2FR,IP6-6PL-DRGNBOX-GR-BLACK-MF,19.99,19,"2015-08-06 11:34:23 PDT",,y,1,,,11,,,,B011AR819S,,,1,N,,B011AR819S,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6 Plus Case [HEAVY DUTY] iPhone 6+ (5.5 Inch) [Timeless Series] 2 in 1...","iPhone 6/6S Plus Case [HEAVY DUTY] Dragon Box 2 in 1 Case With Screen Protector &amp; Holster  <br>",0806PB9AY4R,IP6-6PL-DRGNBOX-GR-GREEN-MF,19.99,20,"2015-08-06 11:34:19 PDT",,y,1,,,11,,,,B011AR7YMS,,,1,N,,B011AR7YMS,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6S Plus Case [HEAVY DUTY] iPhone 6S+ (5.5 Inch) [Timeless Series] 2 in...","iPhone 6/6S Plus Case [HEAVY DUTY] Dragon Box 2 in 1 Case With Screen Protector &amp; Holster  <br>",0806PB9B59F,IP6-6PL-DRGNBOX-GR-LILAC-MF,19.99,17,"2015-08-06 11:34:25 PDT",,y,1,,,11,,,,B012VI4UYK,,,1,N,,B012VI4UYK,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6S Plus Case [HEAVY DUTY] iPhone 6S+ (5.5 Inch) [Timeless Series] 2 in...","iPhone 6/6S Plus Case [HEAVY DUTY] Dragon Box 2 in 1 Case With Screen Protector &amp; Holster  <br>",0806PB8L203,IP6-6PL-DRGNBOX-GR-ORANGE-MF,19.99,20,"2015-08-06 11:22:21 PDT",,y,1,,,11,,,,B011AR7YMI,,,1,N,,B011AR7YMI,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6S Plus Case [HEAVY DUTY] iPhone 6S+ (5.5 Inch) [Timeless Series] 2 in...","iPhone 6/6S Plus Case [HEAVY DUTY] Dragon Box 2 in 1 Case With Screen Protector &amp; Holster  <br>",0806PB9ARDF,IP6-6PL-DRGNBOX-GR-PINK-MF,19.99,18,"2015-08-06 11:34:12 PDT",,y,1,,,11,,,,B011AR7X9C,,,1,N,,B011AR7X9C,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6S Plus Case [HEAVY DUTY] iPhone 6S+ (5.5 Inch) [Timeless Series] 2 in...","iPhone 6/6S Plus Case [HEAVY DUTY] Dragon Box 2 in 1 Case With Screen Protector &amp; Holster  <br>",0806PB9AHK3,IP6-6PL-DRGNBOX-GR-PURPLE-MF,19.99,20,"2015-08-06 11:34:01 PDT",,y,1,,,11,,,,B011AR800S,,,1,N,,B011AR800S,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6S Plus Case [HEAVY DUTY] iPhone 6S+ (5.5 Inch) [Timeless Series] 2 in...","iPhone 6/6S Plus Case [HEAVY DUTY] Dragon Box 2 in 1 Case With Screen Protector &amp; Holster  <br>",0806PB9B0LX,IP6-6PL-DRGNBOX-GR-TEAL-MF,19.99,11,"2015-08-06 11:34:21 PDT",,y,1,,,11,,,,B011AR7ZUY,,,1,N,,B011AR7ZUY,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6S Plus Case [HEAVY DUTY] iPhone 6S+ (5.5 Inch) [Timeless Series] 2 in...","iPhone 6/6S Plus Case [HEAVY DUTY] Dragon Box 2 in 1 Case With Screen Protector &amp; Holster  <br>",0806PB9AMNF,IP6-6PL-DRGNBOX-GR-WHITE-MF,19.99,18,"2015-08-06 11:34:06 PDT",,y,1,,,11,,,,B011AR81IO,,,1,N,,B011AR81IO,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone6 Case [Flawless Series] By Cable and Case [LIFETIME WARRANTY]. Designe...","iPhone 6 Case [Flawless Series] By Cable and Case. Designer Cases For The Apple iPhone 6  <br>",0806PBJHU7L,IPHONE6-FLAWLESS-ROSE-CC,18.99,40,"2015-08-06 14:16:37 PDT",,y,1,,,11,,,,B012Q3QTR6,,,1,N,,B012Q3QTR6,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6 Case [Flawless Series] By Cable and Case [LIFETIME WARRANTY]. Design...","iPhone 6 Case [Flawless Series] By Cable and Case. Designer Cases For The Apple iPhone 6  <br>",0809PHBMLCR,IPHONE6-FLAWLESS-SLIDER-AQUA-CC,18.99,37,"2015-08-08 22:57:16 PDT",,y,1,,,11,,,,B012Q3RGH8,,,1,N,,B012Q3RGH8,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable and Case Flawless Series Designer Case for iPhone 6 - Black/Black","iPhone 6 Case [Flawless Series] By Cable and Case. Designer Cases For The Apple iPhone 6  <br>",0806PBJT349,IPHONE6-FLAWLESS-SLIDER-BLACK-CC,18.99,32,"2015-08-06 14:33:00 PDT",,y,1,,,11,,,,B012Q594YO,,,1,N,,B012Q594YO,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6 Case [Flawless Series] Luxury iPhone 6 Case By Cable and Case [LIFET...","iPhone 6 Case [Flawless Series] By Cable and Case. Designer Cases For The Apple iPhone 6  <br>",0807PC9OBIL,IPHONE6-FLAWLESS-SLIDER-DAFFODIL-CC,18.99,31,"2015-08-06 22:21:34 PDT",,y,1,,,11,,,,B012Q592E6,,,1,N,,B012Q592E6,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable and Case Flawless Series Slider Cover for Apple iPhone 6 - Lilac/ Gold","iPhone 6 Case [Flawless Series] By Cable and Case. Designer Cases For The Apple iPhone 6  <br>",0811PM5IM49,IPHONE6-FLAWLESS-SLIDER-LILAC-CC,18.99,27,"2015-08-11 00:04:22 PDT",,y,1,,,11,,,,B012Q58QF2,,,1,N,,B012Q58QF2,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 6 Case [Flawless Series] By Cable and Case [LIFETIME WARRANTY]. Design...","iPhone 6 Case [Flawless Series] By Cable and Case. Designer Cases For The Apple iPhone 6 <br>",0811PM5IU7X,IPHONE6-FLAWLESS-SLIDER-WHITE-CC,18.99,35,"2015-08-11 00:04:26 PDT",,y,1,,,11,,,,B012Q58SN2,,,1,N,,B012Q58SN2,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone6 Case [Flawless Series] By Cable and Case [LIFETIME WARRANTY]. Designe...","iPhone 6 Case [Flawless Series] By Cable and Case. Designer Cases For The Apple iPhone 6  <br>",0806PBJH5QR,IPHONE6-FLAWLESS-TEAL-CC,18.99,33,"2015-08-06 14:16:12 PDT",,y,1,,,11,,,,B012Q3R4KC,,,1,N,,B012Q3R4KC,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Bike Light, LED Bike Lights By Cable And Case - Bike Light Mount Set - 5 LED ...","Bikee Lightss, LED Bike Lights By Cable And Case - Bike Light Mount Set - 5 LED AAA Cycling Head Light (Lamp)",1019P1IEYN9,LED-HEADLAMP-SILVER-S1,4.99,170,"2015-10-19 12:59:38 PDT",,y,1,,,11,,,,B016VB9O6W,,,1,N,,B016VB9O6W,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable And Case Ultra Thin TPU Case for Google Nexus 5X - Clear","Premium Nexus 5x Case By Cable And Case",1124PR6NH2R,NX-5X-CLEAR-TPU,7.49,247,"2015-11-24 15:44:29 PST",,y,1,,,11,,,,B018HERKJY,,,1,N,,B018HERKJY,,,0,DEFAULT,6.49,percent,2,5,5,10,10,15,20,20,,,"Default Amazon Template"
"Brother DK-2205 Labels, [10 PACK] Brother DK-2205 Compatible 2-3/7"" x 100' Co...","PREMIUM QUALITY PAPER / 100% Quality and Compatibility Guarantee!",1105OQSHAO9,brtoher-DK-2205-Thermal-Label-10PK,119.99,2,"2014-11-05 14:47:20 PST",,y,3,,,11,,,,B00P9X6RVY,,,1,N,,035127966885,,,0,DEFAULT,119.99,percent,2,5,,,,,,,,,"Default Amazon Template"
"Brother DK-2205 Labels, [20 PACK] Brother DK-2205 Compatible 2-3/7"" x 100' Co...","PREMIUM QUALITY PAPER / 100% Quality and Compatibility Guarantee!",1105OQSHD3R,brtoher-DK-2205-Thermal-Label-20PK,229.99,2,"2014-11-05 14:47:23 PST",,y,3,,,11,,,,B00P9X6TIA,,,1,N,,035127966892,,,0,DEFAULT,229.99,percent,2,5,,,,,,,,,"Default Amazon Template"
"Brother DK2205 Labels, [2 PACK With Cartridges] Brother DK-2205 Compatible 2-...","PREMIUM QUALITY BROTHER LABELS &amp; THERMAL PAPER / 100% Quality and Compatibility Guarantee!",1105OQSH8B9,brtoher-DK-2205-Thermal-Label-2PK,27.99,8,"2014-11-05 14:47:17 PST",,y,3,,,11,,,,B00P9X6PYS,,,1,N,,035127966878,,,0,DEFAULT,27.99,percent,10,10,,,,,,,,,"Default Amazon Template"
"Brother DK-2205 Labels, Brother DK-2205 Compatible 2-3/7"" x 100' Continuous W...","PREMIUM QUALITY PAPER / 100% Quality and Compatibility Guarantee!",0903NICSADL,brtoher-DK-2205-Thermal-Label-Roll,15.99,6,"2013-09-02 18:57:30 PDT",,y,5,,,11,,,,B00EXZMAA6,,,1,N,,54487A50B7A08FBB,,,0,DEFAULT,15.99,percent,20,15,,,,,,,,,"Prime template"
"Drawer Pulls, Pull Handle - Kitchen Cabinet Handles, Stainless Steel Cabinet ...","Beautiful, sleek and sophisticated, this drawer pull design makes a contemporary European design statement with simplistic, straight lines, and sturdy workmanship. Multiple handle finishes and sizes available. Installs easily with included hardware and is a stunning change for any furnature or cabinetry.",0828OR4AFY9,drawer-pull-stainless-mod-st-4in,5.99,107,"2014-08-27 22:12:56 PDT",,y,1,,,11,,,,B00MV7JPEC,,,1,N,,B00MV7JPEC,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Aux Cable, [High Quality] Car Aux Cable, Colorful Slim Thin Noodle Flat Tangl...","<br>Audio adapter for your car, boat, dvd player, stereo, home theatre system. Male to male headphone audio adapter.  <br>  <br>",0312PB6I3U3,flat-audio-cable-black-cc,7.99,81,"2015-03-12 16:21:34 PDT",,y,5,,,11,,,,B00UME5P0Y,,,1,N,,53B9A42F37C4420F,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable And Case 3.5mm Tangle-free Male to Male Aux Cable (Pink)","<br>Audio adapter for your car, boat, dvd player, stereo, home theatre system. Male to male headphone audio adapter.  <br>  <br>",0312PB5OZFL,flat-audio-cable-pink-cc,6.99,34,"2015-03-12 16:13:25 PDT",,y,3,,,11,,,,B00UMDW83W,,,1,N,,035127967516,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Aux Cable, [High Quality] Car Aux Cable, Colorful Slim Thin Noodle Flat Tangl...","<br>Audio adapter for your car, boat, dvd player, stereo, home theatre system. Male to male headphone audio adapter.  <br>  <br>",0312PB5P4R9,flat-audio-cable-puple-cc,6.99,88,"2015-03-12 16:13:28 PDT",,y,5,,,11,,,,B00UMDWA44,,,1,N,,53B9A42A405AF9FD,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Note 3 III N9000 N9002 N9005 N900 Replacement Battery In Retail Packa...","Standard Replacement Battery for Samsung Galaxy Note III N9000 N9002 N9005 N900 Phones. 3500mAh replacement li-ion battery. Quick Charge Battery For The Galaxy Note 3.",1113N94VXXX,gal-n3-battery-1pk,9.99,90,"2013-11-13 15:18:34 PST",,y,5,,,11,,,,B00GNKN4HC,,,1,N,,53B9A41EE257FB6C,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Note 3 Battery, Samsung Note 3 Battery III N9000 N9002 N9005 N900 Replacement...","Standard Replacement Battery for Samsung Galaxy Note III N9000 N9002 N9005 N900 Phones. 3500mAh replacement li-ion battery. Quick Charge Battery For The Galaxy Note 3.",1113N94WK5X,gal-n3-battery-2pk,14.99,100,"2013-11-13 15:18:42 PST",,y,3,,,11,,,,B00GNKN6TS,,,1,N,,035127965079,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Note 3 III N9000 N9002 N9005 N900 Replacement Battery 3 Pack In Retai...","Standard Replacement Battery for Samsung Galaxy Note III N9000 N9002 N9005 N900 Phones. 3500mAh replacement li-ion battery. Quick Charge Battery For The Galaxy Note 3.",1113N94WVEX,gal-n3-battery-3pk,22.99,10,"2013-11-13 15:18:46 PST",,y,5,,,11,,,,B00GNKN88W,,,1,N,,53B9A41E4000FFAC,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S5 Cable, Galaxy S5 Cable - Charging Cable For The Galaxy S5, Note 3, Note 4,...","S5 Cable, Galaxy S5 Cable - Charging Cable For The Galaxy S5, Note 3, Note 4, And Note Edge. Works with most Galaxy S5 Cases. <br />",1208OSKG3OL,gal-s5-note4-cable-black,6.99,8,"2014-12-08 11:36:47 PST",,y,5,,,11,,,,B00QQTFWQQ,,,1,N,,556A1C4C7CC60E99,,,0,DEFAULT,,,,,,,,,,,,,"Prime template"
"S5 Cable, Galaxy S5 Cable - Charging Cable For The Galaxy S5, Note 3, Note 4,...","S5 Cable, Galaxy S5 Cable - Charging Cable For The Galaxy S5, Note 3, Note 4, And Note Edge. Works with most Galaxy S5 Cases.  <br>",0218PXT3TG3,gal-s5-note4-cable-black-2pk,8.99,25,"2015-02-18 11:47:46 PST",,y,3,,,11,,,,B00TR99A9M,,,1,N,,035127967042,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S5 Cable, Galaxy S5 Cable - Charging Sync Cable Cord Wire - Samsung Compatibi...","S5 Cable, Galaxy S5 Cable - Charging Cable For The Galaxy S5, Note 3, Note 4, And Note Edge. Works with most Galaxy S5 Cases. <br />",1208OSKG4MR,gal-s5-note4-cable-white,6.49,95,"2014-12-08 11:36:49 PST",,y,3,,,11,,,,B00QQTFYAA,,,1,N,,035127966915,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S5 Cable, Galaxy S5 Cable - Charging Cable For The Galaxy S5, Note 3, Note 4,...","S5 Cable, Galaxy S5 Cable - Charging Cable For The Galaxy S5, Note 3, Note 4, And Note Edge. Works with most Galaxy S5 Cases.  <br />",0218PXQF5LX,gal-s5-note4-cable-white-2pk,9.99,60,"2015-02-18 11:20:32 PST",,y,3,,,11,,,,B00TR7XU3G,,,1,N,,035127967035,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6, Note 3, Note 4,...","S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6 Edge. Works with most Galaxy S6 Cases.  <br />",0314PF84FOF,gal-s6-edge-cable-3ft-blk,5.99,92,"2015-03-13 23:56:23 PDT",,y,5,,,11,,,,B00UOF4GOC,,,1,N,,53B9A42A3D4FF917,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6, Note 3, Note 4,...","S6 Cable, Galaxy S6 Cable - Charging Cable For The Galaxy S6 Edge. Works with most Galaxy S6 Cases.  <br />",0314PF84IZL,gal-s6-edge-cable-3ft-blue,5.99,97,"2015-03-13 23:56:30 PDT",,y,5,,,11,,,,B00UOMFXHY,,,1,N,,5418DC0F49D01CE7,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
